ticket_id,created_date,created_timestamp,ticket_type,ticket_subject,ticket_description,ticket_status,resolution,ticket_priority,ticket_channel,channel_raw,is_self_serve,product_area,customer_segment,resolution_outcome,resolved_by_automation,first_response_time_minutes,time_to_resolution_minutes,agent_id,cost_per_ticket_usd,csat_responded,customer_satisfaction_rating,reopened,country,device_type
TCK115825,2025-10-07,2025-10-07T12:04:00,Technical Issue,App crashes on launch,Customer reports the application crashes immediately after opening it on their device.,Closed,Issue resolved by clearing cache and reinstalling the application.,Low,Phone,phone,False,account_access,free,resolved_agent,False,1.16,153.73,AG1117,11.15,True,5.0,False,UK,Mobile
TCK128917,2025-10-07,2025-10-07T07:31:00,General Inquiry,Question about data privacy,Customer has questions regarding how their data is used and stored.,Closed,Shared privacy policy details and answered customer's specific questions.,Low,Phone,phone,False,general_inquiry,paid_premium,resolved_agent,False,2.57,102.65,AG1000,11.85,False,,False,US,Mobile
TCK101219,2025-10-07,2025-10-07T02:05:00,Billing Inquiry,Unable to update payment method,Customer is unable to update their credit card details on the billing page.,Closed,Payment method updated successfully after clearing a stale card record.,Low,Chatbot,self_serve_bot,True,billing,free,resolved_bot,True,0.67,2.48,,0.24,False,,False,CA,Tablet
TCK149408,2025-10-08,2025-10-08T03:35:00,Billing Inquiry,Invoice missing for last billing cycle,Customer did not receive an invoice for the most recent billing period.,Closed,Invoice was resent to the customer's email on file.,Critical,Chat,live_chat_agent,False,billing,paid_basic,resolved_agent,False,5.59,22.94,AG1138,3.33,False,,False,AU,Desktop
TCK130510,2025-10-08,2025-10-08T04:38:00,Technical Issue,Mobile app freezes randomly,Customer's mobile app freezes intermittently during normal use.,Closed,Freezing issue resolved with the latest mobile app patch update.,High,Email,email,False,account_access,paid_premium,resolved_agent,False,279.89,305.65,AG1106,4.32,False,,False,US,Desktop
TCK148386,2025-10-08,2025-10-08T10:00:00,Technical Issue,Integration with third-party tool failing,Customer cannot connect their account to a third-party integration tool.,Closed,Reconnected the integration using updated API credentials.,Critical,Chat,live_chat_agent,False,technical_issue,paid_basic,resolved_agent,False,5.91,14.26,AG1085,5.76,False,,False,DE,Desktop
TCK123685,2025-10-08,2025-10-08T15:31:00,Technical Issue,Error code 500 when saving changes,Customer receives a server error when attempting to save their work.,Closed,"Backend service was restarted, resolving the server error.",High,Email,email,False,account_access,paid_basic,resolved_agent,False,31.19,43.51,AG1002,3.71,True,3.0,False,IN,Desktop
TCK141339,2025-10-09,2025-10-09T22:54:00,General Inquiry,General navigation help,Customer needs general help navigating the website or app.,Closed,Provided navigation guidance and confirmed issue was resolved.,Medium,Chatbot,self_serve_bot,True,general_inquiry,paid_basic,resolved_bot,True,1.06,1.27,,0.06,False,,False,AU,Desktop
TCK148216,2025-10-09,2025-10-09T01:21:00,Technical Issue,Mobile app freezes randomly,Customer's mobile app freezes intermittently during normal use.,Closed,Freezing issue resolved with the latest mobile app patch update.,Medium,Email,email,False,account_access,paid_premium,resolved_agent,False,120.07,215.06,AG1060,5.01,False,,False,FR,Desktop
TCK129827,2025-10-09,2025-10-09T07:50:00,Shipping Issue,Damaged item received,Customer received their order but the item arrived damaged.,Closed,Replacement item shipped at no cost due to damage in transit.,Medium,Email,email,False,shipping,enterprise,resolved_agent,False,170.21,175.92,AG1029,10.48,True,5.0,False,AU,Desktop
TCK148705,2025-10-10,2025-10-10T23:42:00,Billing Inquiry,Question about subscription renewal,Customer is asking when their subscription will renew and at what price.,Open,,Medium,Community Forum,community_forum,True,billing,paid_basic,unresolved,False,115.7,,AG1128,0.47,False,,False,US,Desktop
TCK126820,2025-10-10,2025-10-10T14:56:00,Billing Inquiry,Tax calculation looks incorrect,Customer noticed the tax amount on their invoice seems incorrect for their region.,Closed,Tax calculation reviewed and corrected based on updated billing address.,High,Phone,phone,False,billing,free,resolved_agent,False,2.46,20.75,AG1027,9.11,False,,False,DE,Desktop
TCK133553,2025-10-10,2025-10-10T08:02:00,Technical Issue,Mobile app freezes randomly,Customer's mobile app freezes intermittently during normal use.,Open,,High,Chatbot,self_serve_bot,True,technical_issue,paid_basic,escalated_to_agent,False,0.33,,AG1152,5.4,False,,False,DE,Desktop
TCK109478,2025-10-10,2025-10-10T22:57:00,Technical Issue,App crashes on launch,Customer reports the application crashes immediately after opening it on their device.,Closed,Issue resolved by clearing cache and reinstalling the application.,High,Chat,live_chat_agent,False,technical_issue,enterprise,resolved_agent,False,5.09,20.19,AG1065,11.33,False,,False,AU,Desktop
TCK119538,2025-10-11,2025-10-11T07:16:00,Technical Issue,Feature not loading correctly,Customer states a specific feature fails to load and shows a blank screen.,Closed,Cleared browser cache and the feature loaded successfully afterward.,Medium,Chatbot,self_serve_bot,True,account_access,paid_premium,resolved_bot,True,2.18,2.82,,0.14,True,5.0,False,AU,Desktop
TCK115192,2025-10-12,2025-10-12T14:36:00,Billing Inquiry,Unexpected charge on invoice,Customer noticed an unexpected charge on their most recent invoice and wants clarification.,Open,,Medium,Community Forum,community_forum,True,billing,paid_premium,unresolved,False,63.63,,AG1127,0.64,False,,True,UK,Desktop
TCK123353,2025-10-13,2025-10-13T14:58:00,Billing Inquiry,Tax calculation looks incorrect,Customer noticed the tax amount on their invoice seems incorrect for their region.,Closed,Tax calculation reviewed and corrected based on updated billing address.,Medium,Chat,live_chat_agent,False,billing,free,resolved_agent,False,5.96,51.22,AG1015,3.83,False,,False,AU,Desktop
TCK105114,2025-10-13,2025-10-13T07:30:00,Technical Issue,App crashes on launch,Customer reports the application crashes immediately after opening it on their device.,Closed,Issue resolved by clearing cache and reinstalling the application.,Critical,Phone,phone,False,technical_issue,free,resolved_agent,False,4.75,18.2,AG1192,13.4,False,,False,CA,Desktop
TCK115177,2025-10-15,2025-10-15T03:28:00,Technical Issue,Integration with third-party tool failing,Customer cannot connect their account to a third-party integration tool.,Closed,Reconnected the integration using updated API credentials.,Low,Chatbot,self_serve_bot,True,technical_issue,paid_premium,resolved_bot,True,1.12,4.19,,0.49,False,,False,DE,Mobile
TCK109433,2025-10-15,2025-10-15T11:27:00,General Inquiry,General feedback about service,Customer is providing general feedback about their experience.,Closed,Thanked customer for feedback and logged it for the product team.,Medium,Chatbot,self_serve_bot,True,general_inquiry,paid_premium,resolved_bot,True,0.21,1.6,,0.12,True,4.0,False,US,Mobile
TCK144394,2025-10-15,2025-10-15T03:22:00,Returns/Refunds,Refund amount lower than expected,Customer noticed their refund amount was lower than the original purchase price.,Closed,Refund discrepancy traced to a partial restocking fee; explained to customer.,Low,Phone,phone,False,returns_refunds,paid_basic,resolved_agent,False,3.38,63.52,AG1095,7.87,True,4.0,False,UK,Mobile
TCK100416,2025-10-17,2025-10-17T20:47:00,Shipping Issue,Delayed shipment,Customer's order is significantly delayed beyond the estimated delivery window.,Closed,Provided updated delivery estimate and proactive discount for the delay.,Low,Chatbot,self_serve_bot,True,shipping,paid_basic,resolved_bot,True,0.78,1.12,,0.33,False,,False,BR,Mobile
TCK108994,2025-10-18,2025-10-18T20:05:00,Billing Inquiry,Invoice missing for last billing cycle,Customer did not receive an invoice for the most recent billing period.,Closed,Invoice was resent to the customer's email on file.,Medium,Email,email,False,billing,free,resolved_agent,False,228.15,253.2,AG1176,5.38,False,,False,IN,Desktop
TCK123006,2025-10-18,2025-10-18T07:44:00,Technical Issue,Error code 500 when saving changes,Customer receives a server error when attempting to save their work.,Closed,"Backend service was restarted, resolving the server error.",High,Community Forum,community_forum,True,technical_issue,paid_basic,resolved_bot,True,182.17,182.27,,0.34,False,,False,UK,Mobile
TCK124114,2025-10-19,2025-10-19T14:50:00,Billing Inquiry,Invoice missing for last billing cycle,Customer did not receive an invoice for the most recent billing period.,Closed,Invoice was resent to the customer's email on file.,Medium,Chat,live_chat_agent,False,billing,free,resolved_agent,False,3.11,27.81,AG1185,2.91,True,5.0,False,US,Desktop
TCK127955,2025-10-19,2025-10-19T18:32:00,Technical Issue,Page stuck on loading screen,Customer's page remains on a loading spinner indefinitely without resolving.,Closed,Page load issue resolved after updating the app to the latest version.,Low,Phone,phone,False,technical_issue,free,resolved_agent,False,13.81,81.75,AG1125,13.31,True,2.0,False,FR,Desktop
TCK135549,2025-10-20,2025-10-20T23:54:00,Billing Inquiry,Unexpected charge on invoice,Customer noticed an unexpected charge on their most recent invoice and wants clarification.,Closed,Charge was explained as a prorated upgrade fee; customer acknowledged and closed.,Medium,Chatbot,self_serve_bot,True,billing,free,resolved_bot,True,0.34,7.82,,0.21,True,4.0,False,BR,Mobile
TCK149596,2025-10-20,2025-10-20T14:28:00,Shipping Issue,Package marked delivered but not received,Customer's tracking shows delivered status but they have not received the package.,Pending Customer Response,,Medium,Email,email,False,shipping,free,reopened_case,False,325.53,,AG1146,6.85,False,,False,UK,Mobile
TCK111732,2025-10-23,2025-10-23T05:59:00,Returns/Refunds,Refund not yet processed,Customer returned an item weeks ago but has not received their refund.,Closed,Refund was located and processing delay was resolved; refund issued.,Medium,Chat,live_chat_agent,False,returns_refunds,paid_basic,resolved_agent,False,3.2,11.27,AG1144,2.98,False,,False,US,Tablet
TCK125349,2025-10-23,2025-10-23T05:23:00,Technical Issue,Integration with third-party tool failing,Customer cannot connect their account to a third-party integration tool.,Closed,Reconnected the integration using updated API credentials.,High,Phone,phone,False,technical_issue,free,resolved_agent,False,5.71,58.61,AG1192,7.99,True,3.0,False,CA,Mobile
TCK148224,2025-10-23,2025-10-23T06:21:00,Shipping Issue,Missing item from order,Customer's order arrived with one or more items missing.,Closed,Missing item shipped separately at no additional cost.,Low,Community Forum,community_forum,True,shipping,paid_basic,resolved_bot,True,111.25,114.45,,0.16,False,,False,FR,Tablet
TCK145464,2025-10-23,2025-10-23T04:01:00,General Inquiry,General navigation help,Customer needs general help navigating the website or app.,Closed,Provided navigation guidance and confirmed issue was resolved.,Low,Email,email,False,general_inquiry,paid_premium,resolved_agent,False,222.18,345.81,AG1101,9.97,False,,False,UK,Mobile
TCK125222,2025-10-24,2025-10-24T16:28:00,Returns/Refunds,Requesting return for unwanted item,Customer wants to return an item they no longer want.,Closed,Return approved and shipping label sent to customer's email.,Low,Chat,live_chat_agent,False,returns_refunds,paid_premium,resolved_agent,False,3.46,49.62,AG1036,7.25,True,4.0,False,IN,Mobile
TCK113871,2025-10-24,2025-10-24T18:51:00,Technical Issue,Mobile app freezes randomly,Customer's mobile app freezes intermittently during normal use.,Closed,Freezing issue resolved with the latest mobile app patch update.,Medium,Email,email,False,technical_issue,paid_basic,resolved_agent,False,95.57,136.43,AG1020,4.17,True,3.0,False,IN,Desktop
TCK128375,2025-10-24,2025-10-24T00:08:00,Technical Issue,Unable to log in to account,Customer is unable to log in despite entering correct credentials and resetting password.,Closed,Reset password link was resent and login issue was resolved.,Low,Community Forum,community_forum,True,technical_issue,free,resolved_bot,True,99.33,101.92,,0.21,False,,False,UK,Mobile
TCK104828,2025-10-25,2025-10-25T20:31:00,Billing Inquiry,Discrepancy in billed amount,Customer believes the amount billed does not match their selected plan.,Closed,Billing discrepancy traced to a plan change mid-cycle; prorated correctly and explained.,Medium,Email,email,False,billing,free,resolved_agent,False,491.98,620.64,AG1131,4.01,True,4.0,False,FR,Desktop
TCK111478,2025-10-27,2025-10-27T12:47:00,Technical Issue,Integration with third-party tool failing,Customer cannot connect their account to a third-party integration tool.,Closed,Reconnected the integration using updated API credentials.,Low,Email,email,False,technical_issue,paid_premium,resolved_agent,False,107.81,178.93,AG1025,9.03,False,,False,AU,Mobile
TCK104168,2025-10-27,2025-10-27T06:06:00,Returns/Refunds,Item return rejected by warehouse,Customer's returned item was rejected by the warehouse for unclear reasons.,Pending Customer Response,,High,Chat,live_chat_agent,False,returns_refunds,paid_premium,reopened_case,False,2.45,,AG1156,3.49,False,,False,FR,Desktop
TCK112313,2025-10-27,2025-10-27T13:25:00,Shipping Issue,Wrong item delivered,Customer received an item different from what they ordered.,Closed,Correct item shipped and return label provided for the wrong item.,High,Community Forum,community_forum,True,shipping,paid_basic,resolved_bot,True,165.0,170.26,,0.27,False,,False,IN,Desktop
TCK132249,2025-10-28,2025-10-28T02:35:00,Billing Inquiry,Tax calculation looks incorrect,Customer noticed the tax amount on their invoice seems incorrect for their region.,Open,,Medium,Chatbot,self_serve_bot,True,billing,paid_basic,unresolved,False,0.16,,AG1028,0.3,False,,False,CA,Tablet
TCK148234,2025-10-28,2025-10-28T02:31:00,Returns/Refunds,Return window question,Customer is asking whether their item still qualifies for return.,Pending Customer Response,,Low,Chatbot,self_serve_bot,True,returns_refunds,paid_premium,escalated_to_agent,False,0.39,,AG1032,5.57,False,,False,UK,Mobile
